timestamp,ecg
15:32:15.816543,296
15:32:15.816543,-6400
15:32:15.816543,0
15:32:15.816543,231
15:32:15.816543,-256
15:32:15.816543,0
15:32:15.816543,221
15:32:15.816543,-15104
15:32:15.816543,0
15:32:15.816543,197
15:32:15.816543,-18688
15:32:15.816543,0
15:32:15.816543,166
15:32:15.816543,-21760
15:32:15.816543,0
15:32:15.816543,161
15:32:15.816543,-30976
15:32:15.816543,0
15:32:15.816543,118
15:32:15.816543,26368
15:32:15.816543,0
15:32:15.816543,79
15:32:15.816543,15360
15:32:15.816543,0
15:32:15.816543,45
15:32:15.816543,5376
15:32:15.816543,0
15:32:15.816543,-2
15:32:15.816543,-5889
15:32:15.816543,-1
15:32:15.816543,-43
15:32:15.816543,-14337
15:32:15.816543,-1
15:32:15.816543,-67
15:32:15.816543,-19457
15:32:15.816543,-1
15:32:15.816543,-82
15:32:15.816543,-18689
15:32:15.816543,-1
15:32:15.816543,-55
15:32:15.816543,-5889
15:32:15.816543,-1
15:32:15.816543,14
15:32:15.816543,13568
15:32:15.816543,0
15:32:15.816543,96
15:32:15.816543,-30976
15:32:15.816543,0
15:32:15.816543,161
15:32:15.816543,-23552
15:32:15.816543,0
15:32:15.816543,156
15:32:15.816543,-24832
15:32:15.816543,0
15:32:15.816543,161
15:32:15.816543,-26624
15:32:15.816543,0
15:32:15.816543,142
15:32:15.816543,-30464
15:32:15.816543,0
15:32:15.816543,135
15:32:15.816543,32512
15:32:15.816543,0
15:32:15.816543,123
15:32:15.816543,30720
15:32:15.816543,0
15:32:15.816543,115
15:32:15.816543,27648
15:32:15.816543,0
15:32:15.816543,106
15:32:15.816543,27648
15:32:15.816543,0
15:32:15.816543,108
15:32:15.816543,27136
15:32:15.816543,0
15:32:15.816543,108
15:32:15.816543,27648
15:32:15.816543,0
15:32:15.816543,103
15:32:15.816543,25856
15:32:15.816543,0
15:32:15.816543,98
15:32:15.816543,24576
15:32:15.816543,0
15:32:15.816543,96
15:32:15.816543,24576
15:32:15.816543,0
15:32:15.816543,96
15:32:15.816543,22784
15:32:15.816543,0
15:32:15.816543,86
15:32:15.816543,22016
15:32:15.816543,0
15:32:15.816543,82
15:32:15.816543,20224
15:32:15.816543,0
15:32:15.816543,77
15:32:15.816543,18432
15:32:15.816543,0
15:32:15.816543,74
15:32:15.816543,19712
15:32:15.816543,0
15:32:15.816543,72
15:32:15.816543,17152
15:32:15.816543,0
15:32:15.816543,67
15:32:15.816543,17664
15:32:15.816543,0
15:32:15.816543,67
15:32:16.396112,65
15:32:16.396112,17152
15:32:16.396112,0
15:32:16.396112,72
15:32:16.396112,18432
15:32:16.396112,0
15:32:16.396112,67
15:32:16.396112,13568
15:32:16.396112,0
15:32:16.396112,45
15:32:16.396112,11520
